"Phường Xã","province_id","district_id"
"Xã Bằng Hành","348","1056"
"Xã Quang Minh","348","1056"
"Xã Liên Hiệp","348","1056"
"Xã Vô Điếm","348","1056"
"Xã Việt Hồng","348","1056"
"Xã Hùng An","348","1056"
"Xã Đức Xuân","348","1056"
"Xã Tiên Kiều","348","1056"
"Xã Vĩnh Hảo","348","1056"
"Xã Vĩnh Phúc","348","1056"
"Xã Đồng Yên","348","1056"
"Xã Đông Thành","348","1056"
"Xã Xuân Minh","348","1057"
"Xã Tiên Nguyên","348","1057"
"Xã Tân Nam","348","1057"
"Xã Bản Rịa","348","1057"
"Xã Yên Thành","348","1057"
"Thị trấn Yên Bình","348","1057"
"Xã Tân Trịnh","348","1057"
"Xã Tân Bắc","348","1057"
"Xã Bằng Lang","348","1057"
"Xã Yên Hà","348","1057"
"Xã Hương Sơn","348","1057"
"Xã Xuân Giang","348","1057"
"Xã Nà Khương","348","1057"
"Xã Tiên Yên","348","1057"
"Xã Vĩ Thượng","348","1057"
"Phường Sông Hiến","349","1058"
"Phường Sông Bằng","349","1058"
"Phường Hợp Giang","349","1058"
"Phường Tân Giang","349","1058"
"Phường Ngọc Xuân","349","1058"
"Phường Đề Thám","349","1058"
"Phường Hoà Chung","349","1058"
"Phường Duyệt Trung","349","1058"
"Xã Vĩnh Quang","349","1058"
"Xã Hưng Đạo","349","1058"
"Xã Chu Trinh","349","1058"
"Thị trấn Pác Miầu","349","1059"
"Xã Đức Hạnh","349","1059"
"Xã Lý Bôn","349","1059"
"Xã Nam Cao","349","1059"
"Xã Nam Quang","349","1059"
"Xã Vĩnh Quang","349","1059"
"Xã Quảng Lâm","349","1059"
"Xã Thạch Lâm","349","1059"
"Xã Tân Việt","349","1059"
"Xã Vĩnh Phong","349","1059"
"Xã Mông Ân","349","1059"
"Xã Thái Học","349","1059"
"Xã Thái Sơn","349","1059"
"Xã Yên Thổ","349","1059"
"Thị trấn Bảo Lạc","349","1060"
"Xã Cốc Pàng","349","1060"
"Xã Thượng Hà","349","1060"
"Xã Cô Ba","349","1060"
"Xã Bảo Toàn","349","1060"
"Xã Khánh Xuân","349","1060"
"Xã Xuân Trường","349","1060"
"Xã Hồng Trị","349","1060"
"Xã Kim Cúc","349","1060"
"Xã Phan Thanh","349","1060"
"Xã Hồng An","349","1060"
"Xã Hưng Đạo","349","1060"
"Xã Hưng Thịnh","349","1060"
"Xã Huy Giáp","349","1060"
"Xã Đình Phùng","349","1060"
"Xã Sơn Lập","349","1060"
"Xã Sơn Lộ","349","1060"
"Thị trấn Thông Nông","349","1061"
"Xã Cần Yên","349","1061"
"Xã Cần Nông","349","1061"
"Xã Vị Quang","349","1061"
"Xã Lương Thông","349","1061"
"Xã Đa Thông","349","1061"
"Xã Ngọc Động","349","1061"
"Xã Yên Sơn","349","1061"
"Xã Lương Can","349","1061"
"Xã Thanh Long","349","1061"
"Xã Bình Lãng","349","1061"
"Thị trấn Xuân Hòa","349","1062"
"Xã Lũng Nặm","349","1062"
"Xã Kéo Yên","349","1062"
"Xã Trường Hà","349","1062"
"Xã Vân An","349","1062"
"Xã Cải Viên","349","1062"
"Xã Nà Sác","349","1062"
"Xã Nội Thôn","349","1062"
"Xã Tổng Cọt","349","1062"
"Xã Sóc Hà","349","1062"
"Xã Thượng Thôn","349","1062"
"Xã Vần Dính","349","1062"
"Xã Hồng Sĩ","349","1062"
"Xã Sĩ Hai","349","1062"
"Xã Quý Quân","349","1062"
"Xã Mã Ba","349","1062"
"Xã Phù Ngọc","349","1062"
"Xã Đào Ngạn","349","1062"
"Xã Hạ Thôn","349","1062"
"Thị trấn Hùng Quốc","349","1063"
"Xã Cô Mười","349","1063"
"Xã Tri Phương","349","1063"
"Xã Quang Hán","349","1063"
"Xã Quang Vinh","349","1063"
"Xã Xuân Nội","349","1063"
"Xã Quang Trung","349","1063"
"Xã Lưu Ngọc","349","1063"
"Xã Cao Chương","349","1063"
"Xã Quốc Toản","349","1063"
"Thị trấn Trùng Khánh","349","1064"
"Xã Ngọc Khê","349","1064"
"Xã Ngọc Côn","349","1064"
"Xã Phong Nậm","349","1064"
"Xã Ngọc Chung","349","1064"
"Xã Đình Phong","349","1064"
"Xã Lăng Yên","349","1064"
"Xã Đàm Thuỷ","349","1064"
"Xã Khâm Thành","349","1064"
"Xã Chí Viễn","349","1064"
"Xã Lăng Hiếu","349","1064"
"Xã Phong Châu","349","1064"
"Xã Đình Minh","349","1064"
"Xã Cảnh Tiên","349","1064"
"Xã Trung Phúc","349","1064"
"Xã Cao Thăng","349","1064"
"Xã Đức Hồng","349","1064"
"Xã Thông Hoè","349","1064"
"Xã Thân Giáp","349","1064"
"Xã Đoài Côn","349","1064"
"Xã Minh Long","349","1065"
"Xã Lý Quốc","349","1065"
"Xã Thắng Lợi","349","1065"
"Xã Đồng Loan","349","1065"
"Xã Đức Quang","349","1065"
"Xã Kim Loan","349","1065"
"Xã Quang Long","349","1065"
"Xã An Lạc","349","1065"
"Thị trấn Thanh Nhật","349","1065"
"Xã Vinh Quý","349","1065"
"Xã Việt Chu","349","1065"
"Xã Cô Ngân","349","1065"
"Xã Thái Đức","349","1065"
"Xã Thị Hoa","349","1065"
"Thị trấn Quảng Uyên","349","1066"
"Xã Phi Hải","349","1066"
"Xã Quảng Hưng","349","1066"
"Xã Bình Lăng","349","1066"
"Xã Quốc Dân","349","1066"
"Xã Quốc Phong","349","1066"
"Xã Độc Lập","349","1066"
"Xã Cai Bộ","349","1066"
"Xã Đoài Khôn","349","1066"
"Xã Phúc Sen","349","1066"
"Xã Chí Thảo","349","1066"
"Xã Tự Do","349","1066"
"Xã Hồng Định","349","1066"
"Xã Hồng Quang","349","1066"
"Xã Ngọc Động","349","1066"
"Xã Hoàng Hải","349","1066"
"Xã Hạnh Phúc","349","1066"
"Thị trấn Tà Lùng","349","1067"
"Xã Triệu ẩu","349","1067"
"Xã Hồng Đại","349","1067"
"Xã Cách Linh","349","1067"
"Xã Đại Sơn","349","1067"
"Xã Lương Thiện","349","1067"
"Xã Tiên Thành","349","1067"
"Thị trấn Hoà Thuận","349","1067"
"Xã Mỹ Hưng","349","1067"
"Thị trấn Nước Hai","349","1068"
"Xã Dân Chủ","349","1068"
"Xã Nam Tuấn","349","1068"
"Xã Đức Xuân","349","1068"
"Xã Đại Tiến","349","1068"
"Xã Đức Long","349","1068"
"Xã Ngũ Lão","349","1068"
"Xã Trương Lương","349","1068"
"Xã Bình Long","349","1068"
"Xã Nguyễn Huệ","349","1068"
"Xã Công Trừng","349","1068"
"Xã Hồng Việt","349","1068"
"Xã Bế Triều","349","1068"
"Xã Hoàng Tung","349","1068"
"Xã Trương Vương","349","1068"
"Xã Quang Trung","349","1068"
"Xã Bạch Đằng","349","1068"
"Xã Bình Dương","349","1068"
"Xã Lê Chung","349","1068"
"Xã Hà Trì","349","1068"
"Xã Hồng Nam","349","1068"
"Thị trấn Nguyên Bình","349","1069"
"Thị trấn Tĩnh Túc","349","1069"
"Xã Yên Lạc","349","1069"
"Xã Triệu Nguyên","349","1069"
"Xã Ca Thành","349","1069"
"Xã Thái Học","349","1069"
"Xã Vũ Nông","349","1069"
"Xã Minh Tâm","349","1069"
"Xã Thể Dục","349","1069"
"Xã Bắc Hợp","349","1069"
"Xã Mai Long","349","1069"
"Xã Lang Môn","349","1069"
"Xã Minh Thanh","349","1069"
"Xã Hoa Thám","349","1069"
"Xã Phan Thanh","349","1069"
"Xã Quang Thành","349","1069"
"Xã Tam Kim","349","1069"
"Xã Thành Công","349","1069"
"Xã Thịnh Vượng","349","1069"
"Xã Hưng Đạo","349","1069"
"Thị trấn Đông Khê","349","1070"
"Xã Canh Tân","349","1070"
"Xã Kim Đồng","349","1070"
"Xã Minh Khai","349","1070"
"Xã Thị Ngân","349","1070"
"Xã Đức Thông","349","1070"
"Xã Thái Cường","349","1070"
"Xã Vân Trình","349","1070"
"Xã Thụy Hùng","349","1070"
"Xã Quang Trọng","349","1070"
"Xã Trọng Con","349","1070"
"Xã Lê Lai","349","1070"
"Xã Đức Long","349","1070"
"Xã Danh Sỹ","349","1070"
"Xã Lê Lợi","349","1070"
"Xã Đức Xuân","349","1070"
"Phường Nguyễn Thị Minh Khai","350","1071"
"Phường Sông Cầu","350","1071"
"Phường Đức Xuân","350","1071"
"Phường Phùng Chí Kiên","350","1071"
"Phường Huyền Tụng","350","1071"
"Xã Dương Quang","350","1071"
"Xã Nông Thượng","350","1071"
"Phường Xuất Hóa","350","1071"
"Xã Bằng Thành","350","1072"
"Xã Nhạn Môn","350","1072"
"Xã Bộc Bố","350","1072"
"Xã Công Bằng","350","1072"
"Xã Giáo Hiệu","350","1072"
"Xã Xuân La","350","1072"
"Xã An Thắng","350","1072"
"Xã Cổ Linh","350","1072"
"Xã Nghiên Loan","350","1072"
"Xã Cao Tân","350","1072"
"Thị trấn Chợ Rã","350","1073"
"Xã Bành Trạch","350","1073"
"Xã Phúc Lộc","350","1073"
"Xã Hà Hiệu","350","1073"
"Xã Cao Thượng","350","1073"
"Xã Cao Trĩ","350","1073"
"Xã Khang Ninh","350","1073"
"Xã Nam Mẫu","350","1073"
"Xã Thượng Giáo","350","1073"
"Xã Địa Linh","350","1073"
"Xã Yến Dương","350","1073"
"Xã Chu Hương","350","1073"
"Xã Quảng Khê","350","1073"
"Xã Mỹ Phương","350","1073"
"Xã Hoàng Trĩ","350","1073"
"Xã Đồng Phúc","350","1073"
"Thị trấn Nà Phặc","350","1074"
"Xã Thượng Ân","350","1074"
"Xã Bằng Vân","350","1074"
"Xã Cốc Đán","350","1074"
"Xã Trung Hoà","350","1074"
"Xã Đức Vân","350","1074"
"Xã Vân Tùng","350","1074"
"Xã Thượng Quan","350","1074"
"Xã Lãng Ngâm","350","1074"
"Xã Thuần Mang","350","1074"
"Xã Hương Nê","350","1074"
"Thị trấn Phủ Thông","350","1075"
"Xã Phương Linh","350","1075"
"Xã Vi Hương","350","1075"
"Xã Sĩ Bình","350","1075"
"Xã Vũ Muộn","350","1075"
"Xã Đôn Phong","350","1075"
"Xã Tú Trĩ","350","1075"
"Xã Lục Bình","350","1075"
"Xã Tân Tiến","350","1075"
"Xã Quân Bình","350","1075"
"Xã Nguyên Phúc","350","1075"
"Xã Cao Sơn","350","1075"
"Xã Hà Vị","350","1075"
"Xã Cẩm Giàng","350","1075"
"Xã Mỹ Thanh","350","1075"
"Xã Dương Phong","350","1075"
"Xã Quang Thuận","350","1075"
"Thị trấn Bằng Lũng","350","1076"
"Xã Xuân Lạc","350","1076"
"Xã Nam Cường","350","1076"
"Xã Đồng Lạc","350","1076"
"Xã Tân Lập","350","1076"
"Xã Bản Thi","350","1076"
"Xã Quảng Bạch","350","1076"
"Xã Bằng Phúc","350","1076"
"Xã Yên Thịnh","350","1076"
"Xã Yên Thượng","350","1076"
"Xã Phương Viên","350","1076"
"Xã Ngọc Phái","350","1076"
"Xã Rã Bản","350","1076"
"Xã Đông Viên","350","1076"
"Xã Lương Bằng","350","1076"
"Xã Bằng Lãng","350","1076"
"Xã Đại Sảo","350","1076"
"Xã Nghĩa Tá","350","1076"
"Xã Phong Huân","350","1076"
"Xã Yên Mỹ","350","1076"
"Xã Bình Trung","350","1076"
"Xã Yên Nhuận","350","1076"
"Thị trấn Chợ Mới","350","1077"
"Xã Tân Sơn","350","1077"
"Xã Thanh Vận","350","1077"
"Xã Mai Lạp","350","1077"
"Xã Hoà Mục","350","1077"
"Xã Thanh Mai","350","1077"
"Xã Cao Kỳ","350","1077"
"Xã Nông Hạ","350","1077"
"Xã Yên Cư","350","1077"
"Xã Nông Thịnh","350","1077"
"Xã Yên Hân","350","1077"
"Xã Thanh Bình","350","1077"
"Xã Như Cố","350","1077"
"Xã Bình Văn","350","1077"
"Xã Yên Đĩnh","350","1077"
"Xã Quảng Chu","350","1077"
"Thị trấn Yến Lạc","350","1078"
"Xã Vũ Loan","350","1078"
"Xã Lạng San","350","1078"
"Xã Lương Thượng","350","1078"
"Xã Kim Hỷ","350","1078"
"Xã Văn Học","350","1078"
"Xã Cường Lợi","350","1078"
"Xã Lương Hạ","350","1078"
"Xã Kim Lư","350","1078"
"Xã Lương Thành","350","1078"
"Xã Ân Tình","350","1078"
"Xã Lam Sơn","350","1078"
"Xã Văn Minh","350","1078"
"Xã Côn Minh","350","1078"
"Xã Cư Lễ","350","1078"
"Xã Hữu Thác","350","1078"
"Xã Hảo Nghĩa","350","1078"
"Xã Quang Phong","350","1078"
"Xã Dương Sơn","350","1078"
"Xã Xuân Dương","350","1078"
"Xã Đổng Xá","350","1078"
"Xã Liêm Thuỷ","350","1078"
"Phường Phan Thiết","351","1079"
"Phường Minh Xuân","351","1079"
"Phường Tân Quang","351","1079"
"Xã Tràng Đà","351","1079"
"Phường Nông Tiến","351","1079"
"Phường Ỷ La","351","1079"
"Phường Tân Hà","351","1079"
"Phường Hưng Thành","351","1079"
"Xã An Khang","351","1079"
"Xã An Tường","351","1079"
"Xã Lưỡng Vượng","351","1079"
"Xã Thái Long","351","1079"
"Xã Đội Cấn","351","1079"
"Xã Phúc Yên","351","1080"
"Xã Xuân Lập","351","1080"
"Xã Khuôn Hà","351","1080"
"Xã Lăng Can","351","1080"
"Xã Thượng Lâm","351","1080"
"Xã Bình An","351","1080"
"Xã Hồng Quang","351","1080"
"Xã Thổ Bình","351","1080"
"Thị trấn Nà Hang","351","1081"
"Xã Sinh Long","351","1081"
"Xã Thượng Giáp","351","1081"
"Xã Thượng Nông","351","1081"
"Xã Côn Lôn","351","1081"
"Xã Yên Hoa","351","1081"
"Xã Hồng Thái","351","1081"
"Xã Đà Vị","351","1081"
"Xã Khau Tinh","351","1081"
"Xã Sơn Phú","351","1081"
"Xã Năng Khả","351","1081"
"Xã Thanh Tương","351","1081"
"Thị trấn Vĩnh Lộc","351","1082"
"Xã Phúc Sơn","351","1082"
"Xã Minh Quang","351","1082"
"Xã Trung Hà","351","1082"
"Xã Tân Mỹ","351","1082"
"Xã Hà Lang","351","1082"
"Xã Hùng Mỹ","351","1082"
"Xã Yên Lập","351","1082"
"Xã Tân An","351","1082"
"Xã Bình Phú","351","1082"
"Xã Xuân Quang","351","1082"
"Xã Ngọc Hội","351","1082"
"Xã Phú Bình","351","1082"
"Xã Hòa Phú","351","1082"
"Xã Phúc Thịnh","351","1082"
"Xã Kiên Đài","351","1082"
"Xã Tân Thịnh","351","1082"
"Xã Trung Hòa","351","1082"
"Xã Kim Bình","351","1082"
"Xã Hòa An","351","1082"
"Xã Vinh Quang","351","1082"
"Xã Tri Phú","351","1082"
"Xã Nhân Lý","351","1082"
"Xã Yên Nguyên","351","1082"
"Xã Linh Phú","351","1082"
"Xã Bình Nhân","351","1082"
"Thị trấn Tân Yên","351","1083"
"Xã Yên Thuận","351","1083"
"Xã Bạch Xa","351","1083"
"Xã Minh Khương","351","1083"
"Xã Yên Lâm","351","1083"
"Xã Minh Dân","351","1083"
"Xã Phù Lưu","351","1083"
"Xã Minh Hương","351","1083"
"Xã Yên Phú","351","1083"
"Xã Tân Thành","351","1083"
"Xã Bình Xa","351","1083"
"Xã Thái Sơn","351","1083"
"Xã Nhân Mục","351","1083"
"Xã Thành Long","351","1083"
"Xã Bằng Cốc","351","1083"
"Xã Thái Hòa","351","1083"
"Xã Đức Ninh","351","1083"
"Xã Hùng Đức","351","1083"
"Thị trấn Tân Bình","351","1084"
"Xã Quí Quân","351","1084"
"Xã Lực Hành","351","1084"
"Xã Kiến Thiết","351","1084"
"Xã Trung Minh","351","1084"
"Xã Chiêu Yên","351","1084"
"Xã Trung Trực","351","1084"
"Xã Xuân Vân","351","1084"
"Xã Phúc Ninh","351","1084"
"Xã Hùng Lợi","351","1084"
"Xã Trung Sơn","351","1084"
"Xã Tân Tiến","351","1084"
"Xã Tứ Quận","351","1084"
"Xã Đạo Viện","351","1084"
"Xã Tân Long","351","1084"
"Xã Thắng Quân","351","1084"
"Xã Kim Quan","351","1084"
"Xã Lang Quán","351","1084"
"Xã Phú Thịnh","351","1084"
"Xã Công Đa","351","1084"
"Xã Trung Môn","351","1084"
"Xã Chân Sơn","351","1084"
"Xã Thái Bình","351","1084"
"Xã Kim Phú","351","1084"
"Xã Tiến Bộ","351","1084"
"Xã Mỹ Bằng","351","1084"
"Xã Phú Lâm","351","1084"
"Xã Hoàng Khai","351","1084"
"Xã Nhữ Hán","351","1084"
"Xã Nhữ Khê","351","1084"
"Xã Đội Bình","351","1084"
"Thị trấn Sơn Dương","351","1085"
"Xã Trung Yên","351","1085"
"Xã Minh Thanh","351","1085"
"Xã Tân Trào","351","1085"
"Xã Vĩnh Lợi","351","1085"
"Xã Thượng Ấm","351","1085"
"Xã Bình Yên","351","1085"
"Xã Lương Thiện","351","1085"
"Xã Tú Thịnh","351","1085"
"Xã Cấp Tiến","351","1085"
"Xã Hợp Thành","351","1085"
"Xã Phúc Ứng","351","1085"
"Xã Đông Thọ","351","1085"
"Xã Kháng Nhật","351","1085"
"Xã Hợp Hòa","351","1085"
"Xã Thanh Phát","351","1085"
"Xã Quyết Thắng","351","1085"
"Xã Đồng Quý","351","1085"
"Xã Tuân Lộ","351","1085"
"Xã Vân Sơn","351","1085"
"Xã Văn Phú","351","1085"
"Xã Chi Thiết","351","1085"
"Xã Đông Lợi","351","1085"
"Xã Thiện Kế","351","1085"
"Xã Hồng Lạc","351","1085"
"Xã Phú Lương","351","1085"
"Xã Ninh Lai","351","1085"
"Xã Đại Phú","351","1085"
"Xã Sơn Nam","351","1085"
"Xã Hào Phú","351","1085"
"Xã Tam Đa","351","1085"
"Xã Sầm Dương","351","1085"
"Xã Lâm Xuyên","351","1085"
"Phường Duyên Hải","352","1086"
"Phường Lào Cai","352","1086"
"Phường Phố Mới","352","1086"
"Phường Cốc Lếu","352","1086"
"Phường Kim Tân","352","1086"
"Phường Bắc Lệnh","352","1086"
"Phường Pom Hán","352","1086"
"Phường Xuân Tăng","352","1086"
"Phường Bình Minh","352","1086"
"Phường Thống Nhất","352","1086"
"Xã Đồng Tuyển","352","1086"
"Xã Vạn Hoà","352","1086"
"Phường Bắc Cường","352","1086"
"Phường Nam Cường","352","1086"
"Xã Cam Đường","352","1086"
"Xã Tả Phời","352","1086"
"Xã Hợp Thành","352","1086"
"Thị trấn Bát Xát","352","1087"
"Xã A Mú Sung","352","1087"
"Xã Nậm Chạc","352","1087"
"Xã A Lù","352","1087"
"Xã Trịnh Tường","352","1087"
"Xã Ngải Thầu","352","1087"
"Xã Y Tý","352","1087"
"Xã Cốc Mỳ","352","1087"
"Xã Dền Sáng","352","1087"
"Xã Bản Vược","352","1087"
"Xã Sàng Ma Sáo","352","1087"
"Xã Bản Qua","352","1087"
"Xã Mường Vi","352","1087"
"Xã Dền Thàng","352","1087"
"Xã Bản Xèo","352","1087"
"Xã Mường Hum","352","1087"
"Xã Trung Lèng Hồ","352","1087"
"Xã Quang Kim","352","1087"
"Xã Pa Cheo","352","1087"
"Xã Nậm Pung","352","1087"
"Xã Phìn Ngan","352","1087"
"Xã Cốc San","352","1087"
"Xã Tòng Sành","352","1087"
"Xã Pha Long","352","1088"
"Xã Tả Ngải Chồ","352","1088"
"Xã Tung Chung Phố","352","1088"
"Thị trấn Mường Khương","352","1088"
"Xã Dìn Chin","352","1088"
"Xã Tả Gia Khâu","352","1088"
"Xã Nậm Chảy","352","1088"
"Xã Nấm Lư","352","1088"
"Xã Lùng Khấu Nhin","352","1088"
"Xã Thanh Bình","352","1088"
"Xã Cao Sơn","352","1088"
"Xã Lùng Vai","352","1088"
"Xã Bản Lầu","352","1088"
"Xã La Pan Tẩn","352","1088"
"Xã Tả Thàng","352","1088"
"Xã Bản Sen","352","1088"
"Xã Nàn Sán","352","1089"
"Xã Thào Chư Phìn","352","1089"
"Xã Bản Mế","352","1089"
"Xã Si Ma Cai","352","1089"
"Xã Sán Chải","352","1089"
"Xã Mản Thẩn","352","1089"
"Xã Lùng Sui","352","1089"
"Xã Cán Cấu","352","1089"
"Xã Sín Chéng","352","1089"
"Xã Cán Hồ","352","1089"
"Xã Quan Thần Sán","352","1089"
"Xã Lử Thẩn","352","1089"
"Xã Nàn Xín","352","1089"
"Thị trấn Bắc Hà","352","1090"
"Xã Lùng Cải","352","1090"
"Xã Bản Già","352","1090"
"Xã Lùng Phình","352","1090"
"Xã Tả Van Chư","352","1090"
"Xã Tả Củ Tỷ","352","1090"
"Xã Thải Giàng Phố","352","1090"
"Xã Lầu Thí Ngài","352","1090"
"Xã Hoàng Thu Phố","352","1090"
"Xã Bản Phố","352","1090"
"Xã Bản Liền","352","1090"
"Xã Tà Chải","352","1090"
"Xã Na Hối","352","1090"
"Xã Cốc Ly","352","1090"
"Xã Nậm Mòn","352","1090"
"Xã Nậm Đét","352","1090"
"Xã Nậm Khánh","352","1090"
"Xã Bảo Nhai","352","1090"
"Xã Nậm Lúc","352","1090"
"Xã Cốc Lầu","352","1090"
"Xã Bản Cái","352","1090"
"Thị trấn N.T Phong Hải","352","1091"
"Thị trấn Phố Lu","352","1091"
"Thị trấn Tằng Loỏng","352","1091"
"Xã Bản Phiệt","352","1091"
"Xã Bản Cầm","352","1091"
"Xã Thái Niên","352","1091"
"Xã Phong Niên","352","1091"
"Xã Gia Phú","352","1091"
"Xã Xuân Quang","352","1091"
"Xã Sơn Hải","352","1091"
"Xã Xuân Giao","352","1091"
"Xã Trì Quang","352","1091"
"Xã Sơn Hà","352","1091"
"Xã Phố Lu","352","1091"
"Xã Phú Nhuận","352","1091"
"Thị trấn Phố Ràng","352","1092"
"Xã Tân Tiến","352","1092"
"Xã Nghĩa Đô","352","1092"
"Xã Vĩnh Yên","352","1092"
"Xã Điện Quan","352","1092"
"Xã Xuân Hoà","352","1092"
"Xã Tân Dương","352","1092"
"Xã Thượng Hà","352","1092"
"Xã Kim Sơn","352","1092"
"Xã Cam Cọn","352","1092"
"Xã Minh Tân","352","1092"
"Xã Xuân Thượng","352","1092"
"Xã Việt Tiến","352","1092"
"Xã Yên Sơn","352","1092"
"Xã Bảo Hà","352","1092"
"Xã Lương Sơn","352","1092"
"Xã Long Phúc","352","1092"
"Xã Long Khánh","352","1092"
"Thị trấn Sa Pa","352","1093"
"Xã Bản Khoang","352","1093"
"Xã Tả Giàng Phình","352","1093"
"Xã Trung Chải","352","1093"
"Xã Tả Phìn","352","1093"
"Xã Sa Pả","352","1093"
"Xã San Sả Hồ","352","1093"
"Xã Bản Phùng","352","1093"
"Xã Hầu Thào","352","1093"
"Xã Lao Chải","352","1093"
"Xã Thanh Kim","352","1093"
"Xã Suối Thầu","352","1093"
"Xã Sử Pán","352","1093"
"Xã Tả Van","352","1093"
"Xã Thanh Phú","352","1093"
"Xã Bản Hồ","352","1093"
"Xã Nậm Sài","352","1093"
"Xã Nậm Cang","352","1093"
"Thị trấn Khánh Yên","352","1094"
"Xã Văn Sơn","352","1094"
"Xã Võ Lao","352","1094"
